customerID,Churn,Genero,Idoso,Parceiro,Dependentes,Meses_Cliente,Servico_Celular,Linhas_Adicionais,Servico_Internet,Seguranca_Online,Backup_Online,Protecao_Dispositivo,Suporte_Tecnico,TV_Streaming,Filmes_Streaming,Contrato,Faturamento_Sem_Papel,Metodo_de_Pagamento,Faturamento_Mensal,Faturamento_Total,Contas_Diarias,Churn_Num
8313-KTIHG,Não,Masculino,Não,Não,Não,4,Sim,Não,DSL,Não,Não,Não,Sim,Sim,Não,Mensal,Sim,Cheque Eletrônico,61.3,249.4,2.0433333333333334,0
8313-NDOIA,Não,Feminino,Não,Não,Não,24,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrônico,104.15,2494.65,3.4716666666666667,0
8314-DPQHL,Não,Masculino,Não,Não,Não,9,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Sim,Não,Sim,1 Ano,Não,Cheque Enviado,50.8,463.6,1.6933333333333331,0
8314-HTWVE,Não,Feminino,Não,Sim,Sim,7,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cheque Enviado,19.85,144.15,0.6616666666666667,0
8316-BBQAY,Não,Feminino,Não,Não,Não,65,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Sim,Sim,Sim,2 Anos,Não,Cartão de Crédito (Automático),59.95,3921.1,1.9983333333333335,0
8317-BVKSO,Não,Masculino,Não,Não,Não,14,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque Eletrônico,20.05,299.3,0.6683333333333333,0
8318-LCNBW,Não,Masculino,Não,Sim,Não,35,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Não,Sim,Sim,1 Ano,Não,Cartão de Crédito (Automático),53.15,1930.9,1.7716666666666667,0
8319-QBEHW,Não,Masculino,Não,Não,Sim,26,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Não,Sim,Não,1 Ano,Sim,Transferência Bancária (Automática),39.95,1023.75,1.3316666666666668,0
8325-QRPZR,Não,Feminino,Não,Não,Não,7,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,75.15,525,2.5050000000000003,0
8327-LZKAS,Sim,Feminino,Sim,Sim,Não,43,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,1 Ano,Sim,Cheque Eletrônico,107.55,4533.9,3.585,1
8327-WKMIE,Não,Masculino,Não,Não,Não,37,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Não,Cartão de Crédito (Automático),20.15,785.75,0.6716666666666666,0
8328-SKJNO,Não,Masculino,Não,Não,Sim,23,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Sim,Não,Não,1 Ano,Não,Transferência Bancária (Automática),40.65,947.4,1.355,0
8329-GWVPJ,Não,Feminino,Não,Sim,Sim,50,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Transferência Bancária (Automática),69.75,3557.7,2.325,0
8329-IBCTI,Sim,Feminino,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque Enviado,19.65,19.65,0.6549999999999999,1
8329-UTMVM,Não,Masculino,Sim,Não,Não,27,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Sim,Sim,1 Ano,Sim,Transferência Bancária (Automática),104.65,2964,3.4883333333333337,0
8331-ZXFOE,Não,Feminino,Não,Não,Não,58,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,1 Ano,Sim,Cartão de Crédito (Automático),71.1,4299.2,2.3699999999999997,0
8332-OSJDW,Não,Masculino,Não,Sim,Sim,12,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Não,Cheque Enviado,26.4,314.95,0.88,0
8336-TAVKX,Não,Feminino,Sim,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,2 Anos,Não,Transferência Bancária (Automática),78.45,5682.25,2.615,0
8337-MSSXB,Sim,Feminino,Não,Não,Não,14,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque Eletrônico,86.3,1180.95,2.8766666666666665,1
8337-UPOAQ,Sim,Masculino,Sim,Sim,Não,10,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Cheque Eletrônico,89.8,914.3,2.993333333333333,1
8338-QIUNR,Não,Masculino,Não,Sim,Sim,72,Sim,Sim,DSL,Sim,Não,Sim,Sim,Não,Não,2 Anos,Sim,Cartão de Crédito (Automático),66.5,4811.6,2.216666666666667,0
8344-WFMFH,Não,Masculino,Não,Não,Sim,9,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,50.1,484.05,1.6700000000000002,0
8345-MVDYC,Não,Feminino,Não,Não,Não,45,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,2 Anos,Não,Transferência Bancária (Automática),81.65,3618.7,2.7216666666666667,0
8347-GDTMP,Não,Feminino,Não,Sim,Não,64,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cartão de Crédito (Automático),19.45,1225.65,0.6483333333333333,0
8348-HFYIV,Sim,Masculino,Não,Não,Não,2,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrônico,49.25,90.35,1.6416666666666666,1
8348-JLBUG,Não,Masculino,Sim,Sim,Não,64,Sim,Não,Fibra Óptica,Sim,Não,Sim,Não,Não,Não,1 Ano,Não,Cartão de Crédito (Automático),80.3,5017.7,2.6766666666666667,0
8350-NYMVI,Não,Feminino,Não,Não,Não,39,Não,Sem serviço de telefone,DSL,Não,Sim,Sim,Sim,Não,Não,Mensal,Não,Transferência Bancária (Automática),41.1,1597.05,1.37,0
8356-WUAOJ,Não,Feminino,Não,Sim,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,45.0,45,1.5,0
8357-EQXFO,Sim,Feminino,Não,Não,Não,7,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrônico,95.35,660.9,3.1783333333333332,1
8361-LBRDI,Não,Feminino,Não,Não,Não,58,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cartão de Crédito (Automático),24.35,1423.85,0.8116666666666668,0
8361-LTMKD,Sim,Masculino,Sim,Sim,Não,4,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Enviado,74.4,306.6,2.48,1
8364-TRMMK,Sim,Feminino,Não,Não,Não,3,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Enviado,50.65,151.3,1.6883333333333332,1
8372-JUXUI,Sim,Masculino,Não,Não,Sim,1,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,74.35,74.35,2.478333333333333,1
8374-UULRV,Não,Masculino,Não,Não,Não,72,Sim,Sim,DSL,Sim,Sim,Não,Sim,Sim,Sim,2 Anos,Não,Cartão de Crédito (Automático),86.05,6309.65,2.868333333333333,0
8374-XGEJJ,Sim,Masculino,Sim,Sim,Não,43,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque Eletrônico,101.0,4388.4,3.3666666666666667,1
8375-DKEBR,Sim,Feminino,Sim,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,69.6,69.6,2.32,1
8375-KVTHK,Não,Masculino,Não,Sim,Não,68,Sim,Não,Fibra Óptica,Não,Sim,Não,Sim,Sim,Sim,1 Ano,Sim,Cheque Eletrônico,100.3,6754.35,3.3433333333333333,0
8378-LKJAF,Não,Masculino,Não,Sim,Sim,38,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cartão de Crédito (Automático),101.15,3956.7,3.371666666666667,0
8380-MQINP,Não,Feminino,Não,Sim,Sim,55,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cheque Enviado,20.3,1079.05,0.6766666666666666,0
8380-PEFPE,Sim,Masculino,Não,Não,Sim,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,71.65,71.65,2.3883333333333336,1
8382-SHQEH,Sim,Feminino,Não,Sim,Não,8,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque Eletrônico,84.9,764.95,2.83,1
8383-SGHJU,Não,Feminino,Não,Não,Não,33,Sim,Sim,DSL,Sim,Não,Não,Sim,Não,Não,1 Ano,Não,Cheque Eletrônico,59.4,1952.8,1.98,0
8384-FZBJK,Não,Feminino,Não,Sim,Sim,57,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque Eletrônico,100.6,5611.7,3.353333333333333,0
8387-MOJJT,Sim,Feminino,Não,Sim,Sim,42,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cartão de Crédito (Automático),77.95,3384,2.5983333333333336,1
8387-UGUSU,Não,Feminino,Não,Sim,Sim,15,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque Enviado,20.05,284.3,0.6683333333333333,0
8388-DMKAE,Não,Feminino,Não,Não,Não,8,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cheque Enviado,20.25,174.65,0.675,0
8388-FYNPZ,Não,Masculino,Não,Não,Não,4,Sim,Não,DSL,Sim,Não,Sim,Não,Não,Não,Mensal,Não,Cheque Eletrônico,56.75,245.15,1.8916666666666666,0
8390-FESFV,Não,Feminino,Não,Não,Não,62,Sim,Sim,DSL,Não,Sim,Sim,Sim,Sim,Sim,2 Anos,Não,Transferência Bancária (Automática),84.5,5193.2,2.816666666666667,0
8393-DLHGA,Sim,Masculino,Não,Não,Sim,25,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque Eletrônico,95.9,2448.75,3.1966666666666668,1
8393-JMVMB,Não,Masculino,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque Enviado,19.45,19.45,0.6483333333333333,0
8395-ETZKQ,Não,Masculino,Sim,Sim,Sim,68,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Não,Transferência Bancária (Automática),19.5,1193.55,0.65,0
8397-MVTAZ,Sim,Masculino,Não,Sim,Não,34,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrônico,100.05,3480,3.335,1
8398-TBIYD,Não,Feminino,Não,Não,Não,72,Sim,Sim,Fibra Óptica,Sim,Não,Não,Sim,Não,Não,2 Anos,Sim,Transferência Bancária (Automática),84.7,6185.15,2.8233333333333333,0
8399-YNDCH,Sim,Masculino,Sim,Não,Não,21,Sim,Não,DSL,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Transferência Bancária (Automática),60.05,1236.15,2.0016666666666665,1
8400-WZICQ,Não,Feminino,Não,Sim,Sim,55,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Não,Cheque Eletrônico,55.7,3131.8,1.8566666666666667,0
8401-EMUWF,Não,Masculino,Não,Sim,Sim,42,Sim,Sim,DSL,Sim,Sim,Não,Não,Sim,Não,Mensal,Sim,Transferência Bancária (Automática),69.4,3058.3,2.3133333333333335,0
8402-EIVQS,Não,Masculino,Não,Sim,Não,67,Sim,Não,Fibra Óptica,Sim,Sim,Não,Não,Sim,Sim,1 Ano,Sim,Cartão de Crédito (Automático),100.9,6733.15,3.3633333333333337,0
8402-OOOHJ,Não,Feminino,Não,Não,Não,41,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cheque Enviado,20.65,835.15,0.6883333333333332,0
8404-FYDIB,Não,Masculino,Não,Não,Não,26,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Cartão de Crédito (Automático),86.65,2208.75,2.8883333333333336,0
8404-GFGCZ,Não,Masculino,Não,Sim,Não,4,Sim,Sim,DSL,Não,Não,Sim,Não,Sim,Não,Mensal,Não,Cheque Eletrônico,65.6,250.1,2.1866666666666665,0
8404-VIOMB,Não,Feminino,Não,Não,Não,66,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,2 Anos,Sim,Transferência Bancária (Automática),62.5,4136.4,2.0833333333333335,0
8404-VLQFB,Não,Feminino,Não,Sim,Sim,15,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque Eletrônico,25.25,394.85,0.8416666666666667,0
8405-IGQFX,Não,Feminino,Não,Não,Não,63,Sim,Não,Fibra Óptica,Não,Não,Sim,Sim,Sim,Não,1 Ano,Sim,Cartão de Crédito (Automático),90.05,5817,3.0016666666666665,0
8406-LNMHF,Não,Masculino,Sim,Sim,Não,59,Sim,Não,Fibra Óptica,Sim,Sim,Sim,Não,Não,Não,1 Ano,Sim,Cartão de Crédito (Automático),82.95,4903.15,2.765,0
8409-WQJUX,Não,Feminino,Não,Não,Não,25,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Sim,Sim,Sim,1 Ano,Não,Cheque Eletrônico,54.2,1423.15,1.8066666666666669,0
8410-BGQXN,Não,Masculino,Não,Não,Não,4,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque Enviado,19.4,93.4,0.6466666666666666,0
8413-VONUO,Sim,Masculino,Não,Não,Não,2,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,Não,Cheque Eletrônico,95.65,167.3,3.1883333333333335,1
8413-YNHNV,Não,Masculino,Não,Não,Não,69,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,2 Anos,Não,Cheque Enviado,90.65,6322.1,3.021666666666667,0
8414-MYSHR,Sim,Masculino,Sim,Não,Não,5,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque Eletrônico,91.4,449.75,3.046666666666667,1
8414-OOEEL,Não,Masculino,Não,Não,Sim,66,Sim,Não,DSL,Não,Sim,Sim,Sim,Sim,Sim,2 Anos,Sim,Cartão de Crédito (Automático),79.5,5196.1,2.65,0
8417-FMLZI,Sim,Masculino,Não,Sim,Sim,6,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito (Automático),83.55,477.55,2.7849999999999997,1
8417-GSODA,Não,Masculino,Não,Sim,Sim,28,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,1 Ano,Não,Transferência Bancária (Automática),92.2,2568.15,3.0733333333333333,0
8421-WZOOW,Não,Feminino,Sim,Sim,Sim,57,Sim,Não,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Não,Mensal,Sim,Cartão de Crédito (Automático),95.3,5567.45,3.1766666666666667,0
8429-XIBUM,Sim,Masculino,Não,Não,Não,22,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Sim,Sim,Mensal,Sim,Transferência Bancária (Automática),101.35,2317.1,3.378333333333333,1
8430-TWCBX,Não,Feminino,Não,Sim,Não,49,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Não,Cartão de Crédito (Automático),20.7,1032.05,0.69,0
8433-WPJTV,Não,Feminino,Sim,Sim,Sim,65,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,1 Ano,Sim,Transferência Bancária (Automática),103.9,6767.1,3.4633333333333334,0
8433-WXGNA,Sim,Masculino,Não,Não,Não,2,Sim,Não,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,75.7,189.2,2.5233333333333334,1
8434-PNQZX,Não,Feminino,Não,Não,Não,42,Sim,Sim,DSL,Não,Não,Sim,Sim,Sim,Sim,2 Anos,Sim,Cartão de Crédito (Automático),78.45,3373.4,2.615,0
8434-VGEQQ,Não,Masculino,Não,Sim,Sim,61,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cartão de Crédito (Automático),20.55,1305.95,0.685,0
8436-BJUMM,Sim,Masculino,Não,Sim,Sim,26,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque Eletrônico,83.75,2070.6,2.7916666666666665,1
8439-LTUGF,Não,Masculino,Não,Não,Não,10,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cartão de Crédito (Automático),20.0,198.6,0.6666666666666666,0
8441-SHIPE,Não,Feminino,Não,Não,Não,67,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Sim,Transferência Bancária (Automática),25.6,1790.35,0.8533333333333334,0
8443-WVPSS,Sim,Masculino,Não,Sim,Não,10,Sim,Não,Fibra Óptica,Não,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Cheque Eletrônico,99.85,990.9,3.328333333333333,1
8443-ZRDBZ,Sim,Masculino,Não,Não,Não,4,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,76.05,318.9,2.5349999999999997,1
8444-WRIDW,Sim,Feminino,Sim,Não,Não,66,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cartão de Crédito (Automático),80.45,5224.35,2.6816666666666666,1
8445-DNBAE,Não,Masculino,Não,Não,Sim,1,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,50.05,50.05,1.6683333333333332,0
8450-JOVAH,Sim,Masculino,Não,Sim,Sim,2,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque Enviado,56.7,113.55,1.8900000000000001,1
8450-LUGUK,Não,Feminino,Não,Sim,Sim,37,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Sim,Transferência Bancária (Automática),24.1,861.85,0.8033333333333333,0
8450-UYIBU,Não,Feminino,Sim,Não,Não,35,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Cheque Eletrônico,39.85,1434.6,1.3283333333333334,0
8454-AATJP,Não,Feminino,Não,Não,Não,72,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,2 Anos,Não,Cartão de Crédito (Automático),115.05,8405,3.835,0
8455-HIRAQ,Não,Feminino,Não,Não,Não,8,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Enviado,44.45,369.3,1.4816666666666667,0
8456-QDAVC,Não,Masculino,Não,Não,Não,19,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Transferência Bancária (Automática),78.7,1495.1,2.6233333333333335,0
8457-XIGKN,Não,Masculino,Não,Não,Não,20,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cartão de Crédito (Automático),19.6,356.15,0.6533333333333334,0
8461-EFQYM,Não,Feminino,Não,Não,Não,38,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Sim,Cheque Eletrônico,24.25,914.4,0.8083333333333333,0
8464-EETCQ,Não,Masculino,Não,Não,Não,57,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cartão de Crédito (Automático),18.8,1094.35,0.6266666666666667,0
8465-SBRXP,Não,Masculino,Não,Sim,Sim,38,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Não,2 Anos,Sim,Transferência Bancária (Automática),94.9,3616.25,3.1633333333333336,0
8466-PZBLH,Não,Masculino,Não,Sim,Sim,67,Sim,Sim,Fibra Óptica,Sim,Não,Não,Sim,Sim,Sim,2 Anos,Não,Transferência Bancária (Automática),104.6,6885.75,3.4866666666666664,0
8467-WYNSR,Não,Masculino,Não,Não,Não,22,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Não,Mensal,Não,Cheque Enviado,55.1,1253.15,1.8366666666666667,0
8468-EHYJA,Não,Feminino,Não,Sim,Não,57,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque Eletrônico,99.65,5497.05,3.3216666666666668,0
8468-FZTOE,Não,Feminino,Não,Sim,Sim,72,Sim,Não,DSL,Sim,Sim,Sim,Sim,Não,Sim,2 Anos,Sim,Cheque Eletrônico,74.35,5237.4,2.478333333333333,0
8469-SNFFH,Não,Masculino,Não,Sim,Não,70,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Não,1 Ano,Não,Transferência Bancária (Automática),79.4,5528.9,2.646666666666667,0
8473-VUVJN,Sim,Masculino,Sim,Não,Não,1,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,73.65,73.65,2.455,1
8474-UMLNT,Não,Feminino,Não,Não,Não,13,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Sim,Mensal,Não,Transferência Bancária (Automática),67.8,842.25,2.26,0
8480-PPONV,Não,Masculino,Não,Sim,Sim,62,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,2 Anos,Não,Transferência Bancária (Automática),115.55,7159.05,3.8516666666666666,0
8481-YYXWG,Sim,Feminino,Não,Não,Não,5,Sim,Não,Fibra Óptica,Não,Sim,Não,Sim,Não,Sim,Mensal,Sim,Cheque Eletrônico,89.35,461.7,2.978333333333333,1
8485-GJCDN,Sim,Feminino,Sim,Não,Não,5,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Enviado,69.05,318.5,2.3016666666666667,1
8486-AYEQH,Não,Feminino,Não,Não,Não,31,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,76.05,2227.8,2.5349999999999997,0
8490-BXHEO,Não,Masculino,Sim,Não,Não,18,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cartão de Crédito (Automático),80.55,1411.65,2.685,0
8495-LJDFO,Não,Feminino,Sim,Não,Não,64,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Transferência Bancária (Automática),108.95,7111.3,3.631666666666667,0
8495-PRWFH,Não,Feminino,Sim,Não,Não,42,Sim,Sim,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Não,Cheque Eletrônico,55.65,2421.75,1.855,0
8496-DMZUK,Não,Masculino,Não,Não,Não,30,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Não,Não,1 Ano,Não,Transferência Bancária (Automática),90.4,2820.65,3.0133333333333336,0
8496-EJAUI,Sim,Masculino,Não,Não,Não,19,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cartão de Crédito (Automático),73.85,1424.5,2.4616666666666664,1
8498-XXGWA,Não,Feminino,Não,Sim,Não,65,Sim,Não,DSL,Sim,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque Enviado,55.15,3673.15,1.8383333333333334,0
8499-BRXTD,Não,Masculino,Não,Não,Não,18,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Não,Cheque Enviado,20.1,401.85,0.67,0
8510-AWCXC,Sim,Feminino,Sim,Não,Não,13,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque Eletrônico,100.8,1308.1,3.36,1
8510-BBWMU,Não,Feminino,Não,Não,Não,41,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Sim,Cheque Enviado,19.75,806.95,0.6583333333333333,0
8510-TMWYB,Não,Feminino,Não,Sim,Sim,54,Sim,Sim,DSL,Não,Sim,Sim,Não,Não,Não,2 Anos,Sim,Transferência Bancária (Automática),59.8,3246.45,1.9933333333333332,0
8512-WIWYV,Não,Masculino,Não,Não,Não,32,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Não,Cartão de Crédito (Automático),20.35,707.5,0.6783333333333333,0
8513-OLYGY,Não,Masculino,Não,Sim,Não,72,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,2 Anos,Não,Cartão de Crédito (Automático),115.8,8332.15,3.86,0
8514-VZHEB,Não,Masculino,Não,Sim,Sim,59,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cheque Enviado,19.5,1147.85,0.65,0
